primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,url,filename,geometry
comkin1,[],['flight call'],51.4261,5.4756,Alcedo atthis,Common Kingfisher,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/680210,comkin1/XC680210.ogg,POINT (5.4756 51.4261)
comkin1,[],['nocturnal flight call'],51.0445,2.3912,Alcedo atthis,Common Kingfisher,Julien Piette,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/686033,comkin1/XC686033.ogg,POINT (2.3912 51.0445)
comkin1,[],['flight call'],51.4812,-9.7785,Alcedo atthis,Common Kingfisher,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/686761,comkin1/XC686761.ogg,POINT (-9.7785 51.4812)
comkin1,[],['flight call'],51.4812,-9.7785,Alcedo atthis,Common Kingfisher,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/686762,comkin1/XC686762.ogg,POINT (-9.7785 51.4812)
comkin1,[],['flight call'],51.4812,-9.7785,Alcedo atthis,Common Kingfisher,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/686763,comkin1/XC686763.ogg,POINT (-9.7785 51.4812)
comkin1,[],['flight call'],51.4812,-9.7785,Alcedo atthis,Common Kingfisher,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/686764,comkin1/XC686764.ogg,POINT (-9.7785 51.4812)
comkin1,[],['flight call'],51.4812,-9.7785,Alcedo atthis,Common Kingfisher,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/692958,comkin1/XC692958.ogg,POINT (-9.7785 51.4812)
comkin1,[],['flight call'],51.4812,-9.7785,Alcedo atthis,Common Kingfisher,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/692959,comkin1/XC692959.ogg,POINT (-9.7785 51.4812)
comkin1,[],[''],53.9299,-2.9833,Alcedo atthis,Common Kingfisher,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.5,https://xeno-canto.org/702693,comkin1/XC702693.ogg,POINT (-2.9833 53.9299)
comkin1,[],[''],51.9621,5.8119,Alcedo atthis,Common Kingfisher,James Lidster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://xeno-canto.org/704382,comkin1/XC704382.ogg,POINT (5.8119 51.9621)
comkin1,[],[''],51.1481,3.8574,Alcedo atthis,Common Kingfisher,Stijn Cooleman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://xeno-canto.org/731006,comkin1/XC731006.ogg,POINT (3.8574 51.1481)
comkin1,[],[''],53.9677,-6.6784,Alcedo atthis,Common Kingfisher,Dean McDonnell,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/761560,comkin1/XC761560.ogg,POINT (-6.6784 53.9677)
comkin1,[],[''],53.9677,-6.6784,Alcedo atthis,Common Kingfisher,Dean McDonnell,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/761561,comkin1/XC761561.ogg,POINT (-6.6784 53.9677)
comkin1,[],[''],52.6873,-0.7238,Alcedo atthis,Common Kingfisher,Andrew Harrop,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/765883,comkin1/XC765883.ogg,POINT (-0.7238 52.6873)
comkin1,[],[''],52.3351,-6.4549,Alcedo atthis,Common Kingfisher,Paul Kelly,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/771375,comkin1/XC771375.ogg,POINT (-6.4549 52.3351)
comkin1,[],[''],51.8857,-8.9977,Alcedo atthis,Common Kingfisher,Paul Kelly,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://xeno-canto.org/775757,comkin1/XC775757.ogg,POINT (-8.9977 51.8857)
comkin1,[],[''],52.2032,-6.4563,Alcedo atthis,Common Kingfisher,Paul Kelly,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://xeno-canto.org/785694,comkin1/XC785694.ogg,POINT (-6.4563 52.2032)
comkin1,[],[''],54.1183,-7.4415,Alcedo atthis,Common Kingfisher,Dean McDonnell,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/787563,comkin1/XC787563.ogg,POINT (-7.4415 54.1183)
comkin1,[],[''],51.9892,4.4694,Alcedo atthis,Common Kingfisher,Susanne Kuijpers,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/790598,comkin1/XC790598.ogg,POINT (4.4694 51.9892)
comkin1,[],[''],50.902,5.7029,Alcedo atthis,Common Kingfisher,Chèvremont Fabian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/794204,comkin1/XC794204.ogg,POINT (5.7029 50.902)
comkin1,[],[''],52.1593,5.3563,Alcedo atthis,Common Kingfisher,Johan Jordaans,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://xeno-canto.org/824564,comkin1/XC824564.ogg,POINT (5.3563 52.1593)
comkin1,[],[''],51.9074,4.7444,Alcedo atthis,Common Kingfisher,djsaaltink,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/827045,comkin1/XC827045.ogg,POINT (4.7444 51.9074)
comkin1,[],[''],53.2594,5.5325,Alcedo atthis,Common Kingfisher,Gosse Hoekstra,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/836541,comkin1/XC836541.ogg,POINT (5.5325 53.2594)
comkin1,[],[''],50.0869,4.5589,Alcedo atthis,Common Kingfisher,Wim Jacobs,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/856964,comkin1/XC856964.ogg,POINT (4.5589 50.0869)
comkin1,[],[''],49.2745,-0.2158,Alcedo atthis,Common Kingfisher,Martin Billard,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://xeno-canto.org/857971,comkin1/XC857971.ogg,POINT (-0.2158 49.2745)
graher1,[],['flight call'],51.94,5.9038,Ardea cinerea,Gray Heron,Joost van Bruggen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/287857,graher1/XC287857.ogg,POINT (5.9038 51.94)
graher1,[],"['call', 'flight call']",51.9612,5.8104,Ardea cinerea,Gray Heron,James Lidster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/360301,graher1/XC360301.ogg,POINT (5.8104 51.9612)
graher1,[],['flight call'],52.1592,5.3563,Ardea cinerea,Gray Heron,Johan Jordaans,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/362547,graher1/XC362547.ogg,POINT (5.3563 52.1592)
graher1,[],"['call', 'flight call']",52.0623,4.3283,Ardea cinerea,Gray Heron,Bart Hoekstra,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/382551,graher1/XC382551.ogg,POINT (4.3283 52.0623)
graher1,[],['flight call'],51.94,5.9038,Ardea cinerea,Gray Heron,Joost van Bruggen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/384463,graher1/XC384463.ogg,POINT (5.9038 51.94)
graher1,[],[''],52.1593,5.3563,Ardea cinerea,Gray Heron,Johan Jordaans,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://xeno-canto.org/414456,graher1/XC414456.ogg,POINT (5.3563 52.1593)
graher1,[],['flight call'],52.0612,5.371,Ardea cinerea,Gray Heron,Aat Schaftenaar,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/419135,graher1/XC419135.ogg,POINT (5.371 52.0612)
graher1,[],"['call', 'flight call', 'migration', 'nocturnal', 'trekroep']",51.7489,5.8896,Ardea cinerea,Gray Heron,J. Veeken,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/425048,graher1/XC425048.ogg,POINT (5.8896 51.7489)
graher1,[],"['flight call', 'nocturnal flight call', 'wingbeats']",51.94,5.9038,Ardea cinerea,Gray Heron,Joost van Bruggen,Creative Commons Attribution-ShareAlike 4.0,1.0,https://www.xeno-canto.org/432919,graher1/XC432919.ogg,POINT (5.9038 51.94)
graher1,[],['flight call'],51.4142,4.43,Ardea cinerea,Gray Heron,Bram Vogels,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/445119,graher1/XC445119.ogg,POINT (4.43 51.4142)
graher1,[],['flight call'],52.1468,5.3788,Ardea cinerea,Gray Heron,Gerda van Deelen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/460940,graher1/XC460940.ogg,POINT (5.3788 52.1468)
graher1,[],['flight call'],52.1593,5.3563,Ardea cinerea,Gray Heron,Johan Jordaans,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/461052,graher1/XC461052.ogg,POINT (5.3563 52.1593)
graher1,[],['flight call'],51.4213,5.4732,Ardea cinerea,Gray Heron,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/466816,graher1/XC466816.ogg,POINT (5.4732 51.4213)
graher1,[],['call'],54.3625,-2.7725,Ardea cinerea,Gray Heron,Andrew Harrop,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/467834,graher1/XC467834.ogg,POINT (-2.7725 54.3625)
graher1,[],"['call', 'female', 'flight call', 'male']",54.3625,-2.7725,Ardea cinerea,Gray Heron,Andrew Harrop,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/467836,graher1/XC467836.ogg,POINT (-2.7725 54.3625)
graher1,[],['fledgling calls'],52.05,4.327,Ardea cinerea,Gray Heron,Bob Planque,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,https://www.xeno-canto.org/48828,graher1/XC48828.ogg,POINT (4.327 52.05)
graher1,[],['flight call'],52.3559,4.9373,Ardea cinerea,Gray Heron,guus van duin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/488584,graher1/XC488584.ogg,POINT (4.9373 52.3559)
graher1,[],"['call', 'night flight call']",51.3626,4.4419,Ardea cinerea,Gray Heron,Bram Vogels,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/492247,graher1/XC492247.ogg,POINT (4.4419 51.3626)
graher1,[],['flight call'],50.8297,3.2408,Ardea cinerea,Gray Heron,Ignaas Robbe,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/494264,graher1/XC494264.ogg,POINT (3.2408 50.8297)
graher1,[],['flight call'],51.9033,4.6913,Ardea cinerea,Gray Heron,Jonathan van Erkel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/495891,graher1/XC495891.ogg,POINT (4.6913 51.9033)
graher1,[],['flight call'],52.2641,4.9689,Ardea cinerea,Gray Heron,Sander,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/496006,graher1/XC496006.ogg,POINT (4.9689 52.2641)
graher1,[],['flight call'],51.9033,4.6913,Ardea cinerea,Gray Heron,Jonathan van Erkel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/496050,graher1/XC496050.ogg,POINT (4.6913 51.9033)
graher1,[],"['flight call', 'nocturnal flight call']",51.8226,4.6431,Ardea cinerea,Gray Heron,Jan-Kees Bossenbroek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/496749,graher1/XC496749.ogg,POINT (4.6431 51.8226)
graher1,[],['flight call'],50.4575,3.669,Ardea cinerea,Gray Heron,Alain Malengreau,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/513447,graher1/XC513447.ogg,POINT (3.669 50.4575)
graher1,[],"['adult', 'flight call', 'sex uncertain']",51.7979,-8.1822,Ardea cinerea,Gray Heron,Harry Hussey,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/522323,graher1/XC522323.ogg,POINT (-8.1822 51.7979)
graher1,[],"['call', 'nocturnal flight call']",51.9612,5.8104,Ardea cinerea,Gray Heron,James Lidster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/528150,graher1/XC528150.ogg,POINT (5.8104 51.9612)
graher1,[],"['call', 'flight call']",51.9612,5.8104,Ardea cinerea,Gray Heron,James Lidster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/528566,graher1/XC528566.ogg,POINT (5.8104 51.9612)
graher1,[],"['call', 'flight call']",51.9612,5.8104,Ardea cinerea,Gray Heron,James Lidster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/528653,graher1/XC528653.ogg,POINT (5.8104 51.9612)
graher1,[],['nocturnal flight call'],52.0148,5.0378,Ardea cinerea,Gray Heron,Albert Noorlander,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/540680,graher1/XC540680.ogg,POINT (5.0378 52.0148)
graher1,[],['nocturnal flight call'],50.7193,3.2228,Ardea cinerea,Gray Heron,Nicolas Selosse,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/543470,graher1/XC543470.ogg,POINT (3.2228 50.7193)
graher1,[],['nocturnal flight call'],50.7193,3.2228,Ardea cinerea,Gray Heron,Nicolas Selosse,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/544124,graher1/XC544124.ogg,POINT (3.2228 50.7193)
graher1,['litgre1'],"['adult', 'female', 'male']",57.2527,-3.7516,Ardea cinerea,Gray Heron,Peter Stronach,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/544874,graher1/XC544874.ogg,POINT (-3.7516 57.2527)
graher1,[],['nocturnal flight call'],51.0406,3.713,Ardea cinerea,Gray Heron,Koen Lepla,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/545996,graher1/XC545996.ogg,POINT (3.713 51.0406)
graher1,[],['nocturnal flight call'],50.7193,3.2228,Ardea cinerea,Gray Heron,Nicolas Selosse,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/546297,graher1/XC546297.ogg,POINT (3.2228 50.7193)
graher1,[],"['flight call', 'nocturnal flight call', 'song']",51.9839,5.3368,Ardea cinerea,Gray Heron,Peter van Vlaardingen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/555768,graher1/XC555768.ogg,POINT (5.3368 51.9839)
graher1,[],"['flight call', 'nocturnal flight call']",51.4787,3.6162,Ardea cinerea,Gray Heron,Gerard Troost,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/558796,graher1/XC558796.ogg,POINT (3.6162 51.4787)
graher1,[],['flight call'],52.0082,4.9004,Ardea cinerea,Gray Heron,Albert Noorlander,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/560711,graher1/XC560711.ogg,POINT (4.9004 52.0082)
graher1,[],['nocturnal flight call'],51.4787,3.6162,Ardea cinerea,Gray Heron,Gerard Troost,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/564753,graher1/XC564753.ogg,POINT (3.6162 51.4787)
graher1,[],"['adult', 'call', 'flight call', 'nocturnal flight call', 'sex uncertain']",57.2636,-3.6541,Ardea cinerea,Gray Heron,Peter Stronach,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/570013,graher1/XC570013.ogg,POINT (-3.6541 57.2636)
graher1,[],"['adult', 'call', 'flight call', 'nocturnal flight call', 'sex uncertain']",57.2636,-3.6541,Ardea cinerea,Gray Heron,Peter Stronach,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/570016,graher1/XC570016.ogg,POINT (-3.6541 57.2636)
graher1,[],['nocturnal flight call'],52.1418,5.3724,Ardea cinerea,Gray Heron,Frank Pierik,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/580273,graher1/XC580273.ogg,POINT (5.3724 52.1418)
graher1,[],['nocturnal flight call'],51.3532,-0.1461,Ardea cinerea,Gray Heron,Arjun Dutta,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/581111,graher1/XC581111.ogg,POINT (-0.1461 51.3532)
graher1,[],"['flight call', 'nocturnal flight call']",52.3559,4.9373,Ardea cinerea,Gray Heron,guus van duin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/582942,graher1/XC582942.ogg,POINT (4.9373 52.3559)
graher1,[],"['flight call', 'nocturnal flight call']",50.7542,4.5672,Ardea cinerea,Gray Heron,Frederik Fluyt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/585613,graher1/XC585613.ogg,POINT (4.5672 50.7542)
graher1,[],"['flight call', 'nocturnal flight call']",51.0406,3.713,Ardea cinerea,Gray Heron,Koen Lepla,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/589060,graher1/XC589060.ogg,POINT (3.713 51.0406)
graher1,[],"['flight call', 'nocturnal flight call']",51.0406,3.713,Ardea cinerea,Gray Heron,Koen Lepla,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/589266,graher1/XC589266.ogg,POINT (3.713 51.0406)
graher1,[],"['call', 'flight call', 'nocturnal flight call']",51.7489,5.8896,Ardea cinerea,Gray Heron,J. Veeken,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/592151,graher1/XC592151.ogg,POINT (5.8896 51.7489)
graher1,[],"['call', 'flight call', 'nocturnal flight call']",54.2081,-0.2889,Ardea cinerea,Gray Heron,Mark Pearson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/593366,graher1/XC593366.ogg,POINT (-0.2889 54.2081)
graher1,[],['flight call'],51.4023,4.4307,Ardea cinerea,Gray Heron,Bram Vogels,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/601949,graher1/XC601949.ogg,POINT (4.4307 51.4023)
graher1,[],"['life stage uncertain', 'nocturnal flight call', 'sex uncertain']",52.1174,4.4216,Ardea cinerea,Gray Heron,Mark Bos,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/602307,graher1/XC602307.ogg,POINT (4.4216 52.1174)
graher1,[],['nocturnal flight call'],51.3626,4.4419,Ardea cinerea,Gray Heron,Bram Vogels,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/603061,graher1/XC603061.ogg,POINT (4.4419 51.3626)
graher1,[],['call'],51.3921,3.483,Ardea cinerea,Gray Heron,Ad Hilders,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/603386,graher1/XC603386.ogg,POINT (3.483 51.3921)
graher1,[],['call'],51.3921,3.483,Ardea cinerea,Gray Heron,Ad Hilders,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/603396,graher1/XC603396.ogg,POINT (3.483 51.3921)
graher1,[],['call'],51.3921,3.483,Ardea cinerea,Gray Heron,Ad Hilders,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/603413,graher1/XC603413.ogg,POINT (3.483 51.3921)
graher1,[],"['flight call', 'nocturnal flight call']",54.1818,-0.3203,Ardea cinerea,Gray Heron,Will Scott,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/616769,graher1/XC616769.ogg,POINT (-0.3203 54.1818)
graher1,[],['call'],51.9511,5.0014,Ardea cinerea,Gray Heron,Albert Noorlander,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/618688,graher1/XC618688.ogg,POINT (5.0014 51.9511)
graher1,[],"['call', 'flight call']",51.6077,-0.1944,Ardea cinerea,Gray Heron,Samuel Levy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/625206,graher1/XC625206.ogg,POINT (-0.1944 51.6077)
graher1,[],"['flight call', 'nocturnal flight call']",51.2328,-0.3354,Ardea cinerea,Gray Heron,Sophie Dorman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/625963,graher1/XC625963.ogg,POINT (-0.3354 51.2328)
graher1,[],"['call', 'flight call', 'nocturnal flight call']",54.2081,-0.2889,Ardea cinerea,Gray Heron,Mark Pearson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/630320,graher1/XC630320.ogg,POINT (-0.2889 54.2081)
graher1,[],"['adult', 'nocturnal flight call', 'sex uncertain']",57.0161,-6.2787,Ardea cinerea,Gray Heron,Sean Morris,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/630379,graher1/XC630379.ogg,POINT (-6.2787 57.0161)
graher1,[],['nocturnal flight call'],52.0149,5.0378,Ardea cinerea,Gray Heron,Albert Noorlander,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/631774,graher1/XC631774.ogg,POINT (5.0378 52.0149)
graher1,[],"['aberrant', 'nocturnal flight call']",54.2386,-0.4196,Ardea cinerea,Gray Heron,Dan Lombard,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/636750,graher1/XC636750.ogg,POINT (-0.4196 54.2386)
graher1,[],"['adult', 'flight call', 'nocturnal flight call', 'sex uncertain']",57.0161,-6.2787,Ardea cinerea,Gray Heron,Sean Morris,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/638183,graher1/XC638183.ogg,POINT (-6.2787 57.0161)
graher1,[],"['adult', 'nocturnal flight call', 'sex uncertain']",57.0161,-6.2787,Ardea cinerea,Gray Heron,Sean Morris,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/646367,graher1/XC646367.ogg,POINT (-6.2787 57.0161)
graher1,[],['call'],51.741,5.8035,Ardea cinerea,Gray Heron,Ad Hilders,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/646924,graher1/XC646924.ogg,POINT (5.8035 51.741)
graher1,[],"['call', 'flight call', 'nocturnal flight call']",53.5919,-1.6509,Ardea cinerea,Gray Heron,Kristian Whittaker,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/649642,graher1/XC649642.ogg,POINT (-1.6509 53.5919)
graher1,[],['call'],51.9991,4.1377,Ardea cinerea,Gray Heron,Ad Hilders,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/658242,graher1/XC658242.ogg,POINT (4.1377 51.9991)
graher1,[],"['call', 'flight call', 'nocturnal flight call']",51.9839,5.3368,Ardea cinerea,Gray Heron,Peter van Vlaardingen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/664797,graher1/XC664797.ogg,POINT (5.3368 51.9839)
graher1,[],['nocturnal flight call'],54.949,-1.48,Ardea cinerea,Gray Heron,Mark Newsome,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/665607,graher1/XC665607.ogg,POINT (-1.48 54.949)
graher1,[],['nocturnal flight call'],51.4522,-9.8189,Ardea cinerea,Gray Heron,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/667492,graher1/XC667492.ogg,POINT (-9.8189 51.4522)
graher1,[],['nocturnal flight call'],51.4522,-9.8189,Ardea cinerea,Gray Heron,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/667505,graher1/XC667505.ogg,POINT (-9.8189 51.4522)
graher1,[],['nocturnal flight call'],51.4522,-9.8189,Ardea cinerea,Gray Heron,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/667653,graher1/XC667653.ogg,POINT (-9.8189 51.4522)
graher1,[],['nocturnal flight call'],51.4522,-9.8189,Ardea cinerea,Gray Heron,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/667779,graher1/XC667779.ogg,POINT (-9.8189 51.4522)
graher1,[],"['life stage uncertain', 'nocturnal flight call', 'sex uncertain']",57.0161,-6.2787,Ardea cinerea,Gray Heron,Sean Morris,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,http://xeno-canto.org/670844,graher1/XC670844.ogg,POINT (-6.2787 57.0161)
graher1,[],"['flight call', 'life stage uncertain', 'sex uncertain']",57.0161,-6.2787,Ardea cinerea,Gray Heron,Sean Morris,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/672049,graher1/XC672049.ogg,POINT (-6.2787 57.0161)
graher1,[],['call'],51.3672,5.8406,Ardea cinerea,Gray Heron,Ad Hilders,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,http://xeno-canto.org/672622,graher1/XC672622.ogg,POINT (5.8406 51.3672)
graher1,[],"['adult', 'flight call', 'sex uncertain']",51.2293,-3.0014,Ardea cinerea,Gray Heron,Paul Bate,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,http://xeno-canto.org/672787,graher1/XC672787.ogg,POINT (-3.0014 51.2293)
graher1,[],['call'],51.3672,5.8406,Ardea cinerea,Gray Heron,Ad Hilders,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,http://xeno-canto.org/672841,graher1/XC672841.ogg,POINT (5.8406 51.3672)
graher1,[],"['flight call', 'nocturnal flight call']",51.6825,4.3454,Ardea cinerea,Gray Heron,Robbin van Dijk,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/673233,graher1/XC673233.ogg,POINT (4.3454 51.6825)
graher1,[],"['call', 'flight call', 'nocturnal flight call']",53.9299,-2.9833,Ardea cinerea,Gray Heron,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.5,http://xeno-canto.org/673312,graher1/XC673312.ogg,POINT (-2.9833 53.9299)
graher1,[],"['call', 'flight call', 'nocturnal flight call']",53.9299,-2.9833,Ardea cinerea,Gray Heron,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,http://xeno-canto.org/673317,graher1/XC673317.ogg,POINT (-2.9833 53.9299)
graher1,[],"['call', 'flight call', 'nocturnal flight call']",53.9299,-2.9833,Ardea cinerea,Gray Heron,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,http://xeno-canto.org/673318,graher1/XC673318.ogg,POINT (-2.9833 53.9299)
